Year,ApplicationId,Title,Name,Gender,CareerStage,GrantType,isSalaryGrant,GrantSubType,Institution,State,BroadArea,Category,FoR,TotalAmount,GrantLength
2002,254725,Prof,Yogesan  Kanagasingam,NA,Senior,NHMRC Development Grants,FALSE,Development Grant,University of Western Australia,WA,Public Health,OPHTHALMOLOGY and OPTOMETRY,Ophthalmology,196000,2
2002,254727,Dr,Nadezda  Urosevic,NA,Early Career,NHMRC Development Grants,FALSE,Development Grant,University of Western Australia,WA,Clinical Medicine and Science,MEDICAL MICROBIOLOGY,Medical Virology,140000,2
2002,254730,Mr,Eugene  Hone,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Western Australia,WA,Clinical Medicine and Science,NEUROSCIENCES,Central Nervous System,71625,4
2002,254732,Ms,Angie L Taylor,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Western Australia,WA,Clinical Medicine and Science,IMMUNOLOGY,Allergy,50590,3
2002,254743,Prof,David J Wood,male,Senior,NHMRC Development Grants,FALSE,Development Grant,University of Western Australia,WA,Clinical Medicine and Science,CLINICAL SCIENCES,Orthopaedics,307400,3
2004,256254,Dr,Yifan  Zhan,male,Early Career,Career Development Fellowships,TRUE,RD Wright Biomedical CDF,Walter and Eliza Hall Institute,VIC,Basic Science,IMMUNOLOGY,Immunology not elsewhere classified,453500,5
2002,256301,Prof,David IK Martin,male,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,Victor Chang Cardiac Research Institute,NSW,Basic Science,GENETICS,Genetics not elsewhere classified,355500,3
2002,256302,Prof,Richard P Harvey,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Victor Chang Cardiac Research Institute,NSW,Basic Science,GENETICS,Developmental Genetics (incl. Sex Determination),345000,2
2002,256305,Prof,Ahsan  Husain,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Victor Chang Cardiac Research Institute,NSW,Basic Science,MEDICAL PHYSIOLOGY,Medical Physiology not elsewhere classified,189000,2
2002,256307,A/Pr,Thomas  Preiss,male,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,Victor Chang Cardiac Research Institute,NSW,Basic Science,GENETICS,Gene Expression (incl. Microarray and other genome-wide approaches),378000,3
2002,256314,Dr,Ken  Maclean,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Gustav Nossal Scholarship,Victor Chang Cardiac Research Institute,NSW,Basic Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),123903,4
2002,256316,Dr,Thomas B H Yeoh,male,Early Career,Early Career Fellowships (Australia),TRUE,Health Professional Research ECF,Victor Chang Cardiac Research Institute,NSW,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),161375,4
2002,256317,Dr,Georgina E Hollway,female,Early Career,Early Career Fellowships (Overseas),TRUE,CJ Martin Biomedical ECF,Victor Chang Cardiac Research Institute,NSW,Basic Science,GENETICS,Developmental Genetics (incl. Sex Determination),63813,2
2002,256602,Prof,Gabriela MM Stephenson,female,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Victoria University,VIC,Basic Science,MEDICAL PHYSIOLOGY,Cell Physiology,284625,3
2002,256603,Prof,Michael J McKenna,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Victoria University,VIC,Basic Science,HUMAN MOVEMENT AND SPORTS SCIENCE,Exercise Physiology,177000,2
2002,257500,Prof,Nicos A Nicola,male,Senior,Programs,FALSE,Program Grant - Teams,Walter and Eliza Hall Institute,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Signal Transduction,11336936,4
2002,257501,Prof,Simon J Foote,male,Senior,Programs,FALSE,Program Grant - Teams,Menzies Research Institute,TAS,Basic Science,GENETICS,Genetics not elsewhere classified,4134918,5
2002,257502,Prof,Jerry M Adams,male,Senior,Programs,FALSE,Program Grant - Teams,Walter and Eliza Hall Institute,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cell Development Proliferation and Death,11113448,4
2002,257513,Prof,Simon J Foote,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Walter and Eliza Hall Institute,VIC,Basic Science,ONCOLOGY AND CARCINOGENESIS,Oncology and Carcinogenesis not elsewhere classified,265500,3
2002,257517,Dr,Melanie  Bahlo,female,Early Career,NHMRC Project Grants,FALSE,New Investigator Grant,Walter and Eliza Hall Institute,VIC,Basic Science,GENETICS,Quantitative Genetics (incl. Disease and Trait Mapping Genetics),237750,3
2002,257518,Dr,Justin  Rubio,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Clinical Medicine and Science,IMMUNOLOGY,Immunogenetics (incl. Genetic Immunology),639750,3
2002,257520,Dr,Stephen L Nutt,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Walter and Eliza Hall Institute,VIC,Basic Science,GENETICS,Gene Expression (incl. Microarray and other genome-wide approaches),157000,2
2002,257521,Dr,Stephen L Nutt,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Walter and Eliza Hall Institute,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cell Development Proliferation and Death,192000,2
2002,257526,Dr,Philip D Hodgkin,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Walter and Eliza Hall Institute,VIC,Basic Science,IMMUNOLOGY,Cellular Immunology,336500,2
2002,257528,Dr,Jacqueline M Gulbis,female,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Walter and Eliza Hall Institute,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Receptors and Membrane Biology,235500,3
2002,257529,Dr,Gordon K Smyth,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Walter and Eliza Hall Institute,VIC,Basic Science,GENETICS,Gene Expression (incl. Microarray and other genome-wide approaches),265500,3
2002,257531,Dr,Jane E Visvader,female,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Walter and Eliza Hall Institute,VIC,Basic Science,ONCOLOGY AND CARCINOGENESIS,Oncology and Carcinogenesis not elsewhere classified,455250,3
2002,257536,Dr,Louis  Schofield,male,Early Career,NHMRC Development Grants,FALSE,Development Grant,Walter and Eliza Hall Institute,VIC,Basic Science,MEDICAL MICROBIOLOGY,Medical Parasitology,165000,3
2002,257601,Prof,Grant  Morahan,male,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,University of Western Australia,WA,Basic Science,IMMUNOLOGY,Immunogenetics (incl. Genetic Immunology),569750,5
2002,257602,Prof,Jerry M Adams,male,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,Walter and Eliza Hall Institute,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cell Development Proliferation and Death,707250,5
2002,257603,Prof,Terence  P Speed,male,Senior,Established Career Fellowships,FALSE,NHMRC Research Fellowship,Walter and Eliza Hall Institute,VIC,Basic Science,STATISTICS,Applied Statistics,355125,6
2002,257604,Dr,Brendan S Crabb,male,Early Career,Established Career Fellowships,FALSE,NHMRC Research Fellowship,Walter and Eliza Hall Institute,VIC,Basic Science,MEDICAL MICROBIOLOGY,Medical Parasitology,607500,6
2002,257700,Dr,Lorraine  O'Reilly,female,Early Career,Career Development Fellowships,TRUE,RD Wright Biomedical CDF,Walter and Eliza Hall Institute,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cell Development Proliferation and Death,435500,5
2002,257703,Dr,Holly S Cate,female,Early Career,Early Career Fellowships (Australia),TRUE,Peter Doherty Biomedical ECF,University of Melbourne,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cell Development Proliferation and Death,277375,4
2002,257705,Dr,Thomas  Nebl,male,Early Career,Early Career Fellowships (Australia),TRUE,Howard Florey Centenary ECF,Walter and Eliza Hall Institute,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Biochemistry and Cell Biology not elsewhere classified,173384,2
2002,257706,Dr,Mark E Wickham,male,Early Career,Early Career Fellowships (Overseas),TRUE,CJ Martin Biomedical ECF,Walter and Eliza Hall Institute,VIC,Basic Science,MEDICAL MICROBIOLOGY,Medical Bacteriology,345634,6
2002,257710,Dr,Mark P Marriott,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Howard Florey Institute,VIC,Basic Science,NEUROSCIENCES,Central Nervous System,72969,3
2002,257711,Miss,Joanne L Eyles,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Walter and Eliza Hall Institute,VIC,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Haematology,71920,5
2002,257712,Miss,Kirsten  A Fairfax,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Walter and Eliza Hall Institute,VIC,Basic Science,IMMUNOLOGY,Cellular Immunology,71625,4
2002,257713,Ms,Marina R Carpinelli,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Walter and Eliza Hall Institute,VIC,Basic Science,GENETICS,Genome Structure and Regulation,61250,4
2002,257714,Dr,William S Stevenson,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Walter and Eliza Hall Institute,VIC,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Haematology,88489,4
2002,257715,Miss,Marlyse A Debrincat,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Walter and Eliza Hall Institute,VIC,Basic Science,GENETICS,Developmental Genetics (incl. Sex Determination),71964,5
2002,257718,Dr,Spiros S Fourlanos,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Walter and Eliza Hall Institute,VIC,Clinical Medicine and Science,CLINICAL SCIENCES,Endocrinology,72969,3
2002,258409,Dr,Jason M Hui,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Gustav Nossal Scholarship,Sydney West Area Health Service,NSW,Clinical Medicine and Science,CLINICAL SCIENCES,Gastroenterology,69755,3
2002,258410,Dr,Catherine A M Stedman,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Sydney West Area Health Service,NSW,Clinical Medicine and Science,CLINICAL SCIENCES,Hepatology,78372,4
2002,258411,Dr,Tien-Ming  Hng,NA,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Sydney West Area Health Service,NSW,Clinical Medicine and Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Foetal Development and Medicine,57921,2
2002,258415,Dr,Vincent WM Wong,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Sydney West Area Health Service,NSW,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),43055,2
2002,258419,Dr,Colin CW Chong,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Sydney,NSW,Basic Science,OPHTHALMOLOGY and OPTOMETRY,Ophthalmology,87935,3
2002,258700,A/Pr,Cory J Xian,male,Mid Career,Career Development Fellowships,TRUE,RD Wright Biomedical CDF,Women's and Children's Hospital Adelaide,SA,Basic Science,CLINICAL SCIENCES,Orthopaedics,435500,5
2002,262001,Dr,Helen  Rizos,female,Early Career,Career Development Fellowships,TRUE,RD Wright Biomedical CDF,University of Sydney,NSW,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cell Development Proliferation and Death,435500,5
2002,262005,Dr,Narcissus C Teoh,female,Early Career,Early Career Fellowships (Overseas),TRUE,CJ Martin Biomedical ECF,Australian National University,ACT,Clinical Medicine and Science,ONCOLOGY AND CARCINOGENESIS,Oncology and Carcinogenesis not elsewhere classified,217858,4
2002,262009,Dr,Louise  van der Weyden,female,Early Career,Early Career Fellowships (Overseas),TRUE,CJ Martin Biomedical ECF,University of Sydney,NSW,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Biochemistry and Cell Biology not elsewhere classified,319319,5
2002,262012,Dr,David G Bowen,male,Early Career,Early Career Fellowships (Overseas),TRUE,CJ Martin Biomedical ECF,Centenary Institute of Cancer Medicine and Cell Biology,NSW,Basic Science,CLINICAL SCIENCES,Hepatology,336449,5
2002,262013,Dr,Pablo A Silveira,male,Early Career,Early Career Fellowships (Australia),TRUE,Peter Doherty Biomedical ECF,Garvan Institute of Medical Research,NSW,Basic Science,IMMUNOLOGY,Autoimmunity,270305,5
2002,262025,A/Pr,Peter Y Liu,male,Early Career,Early Career Fellowships (Overseas),TRUE,Neil Hamilton Fairley Clinical ECF,University of Sydney,NSW,Clinical Medicine and Science,CLINICAL SCIENCES,Endocrinology,341500,4
2002,262027,Dr,Weier  Qi,NA,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Sydney,NSW,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Biochemistry and Cell Biology not elsewhere classified,61294,4
2002,262031,Mr,James C Mau,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Sydney,NSW,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),61207,4
2002,262032,Dr,Marcus Y Chen,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Sydney,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Epidemiology,73665,4
2002,262033,Dr,Ee-Munn  Chia,NA,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Sydney,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Epidemiology,57921,2
2002,262038,Dr,Meredith A B Makeham,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Sydney,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Primary Health Care,104015,5
2002,262039,Dr,Stephanie J Blows,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of Sydney,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Epidemiology,80932,3
2002,262040,Miss,Fiona E Arrowsmith,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,The Children's Hospital at Westmead,NSW,Clinical Medicine and Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Paediatrics,77051,3
2002,262041,Dr,Natasha  Nassar,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of Western Australia,WA,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Public Health and Health Services not elsewhere classified,71057,5
2002,262042,Ms,Michelle MS Koo,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of Sydney,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Primary Health Care,67428,3
2002,262043,Dr,Anne J-W Lee,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Sydney,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Epidemiology,57921,2
2002,262047,Ms,Camille H Raynes-Greenow,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of Sydney,NSW,Public Health,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Obstetrics and Gynaecology,86650,6
2002,262050,Ms,Alison S Roberts,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of Sydney,NSW,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Public Health and Health Services not elsewhere classified,68149,3
2002,262052,Dr,Ka YM Wong,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Sydney,NSW,Clinical Medicine and Science,ONCOLOGY AND CARCINOGENESIS,Oncology and Carcinogenesis not elsewhere classified,43055,2
2002,262054,Ms,Claire  Hiller,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Sydney,NSW,Clinical Medicine and Science,CLINICAL SCIENCES,Physiotherapy,90496,4
2002,262056,Miss,Wendy WY Au,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Sydney,NSW,Basic Science,GENETICS,Gene Expression (incl. Microarray and other genome-wide approaches),71932,5
2002,262061,Ms,Laura T Kirsten,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Sydney,NSW,Health Services Research,ONCOLOGY AND CARCINOGENESIS,Oncology and Carcinogenesis not elsewhere classified,70063,4
2002,262062,Dr,Barbara-Ann  Adelstein,NA,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of Sydney,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Preventive Medicine,72805,3
2002,262067,Miss,Alison K Gosby,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Sydney,NSW,Basic Science,CLINICAL SCIENCES,Endocrinology,53189,3
2002,262068,Dr,Hani  Tawk,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Primary Health Care Scholarship,University of Sydney,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Family Care,65545,5
2002,262074,Mr,Nigel P Pedersen,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Sydney,NSW,Clinical Medicine and Science,NEUROSCIENCES,Central Nervous System,71625,4
2002,262076,Ms,Marilyn  Thien,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Centenary Institute of Cancer Medicine and Cell Biology,NSW,Basic Science,IMMUNOLOGY,Cellular Immunology,50590,3
2002,262077,Dr,Jason A Tye Din,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Walter and Eliza Hall Institute,VIC,Basic Science,IMMUNOLOGY,Cellular Immunology,103277,4
